rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,ungated_majority_obj,ungated_majority_dur,gated_majority,gated_majority_obj,gated_majority_dur,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_16/s4,s4,v8,,selfcal,7,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,57.13,62.9,4,4,4,4,correct,球M,1.75,1.48,-0.72,0.864,1.102,0.036,0.884,0.27,correct_only,1,0,0,0,,correct,correct,correct,球M,1.57,correct,球M,1.57,1.102,,0.959,,3.9
2026_08_16/s4,s4,v8,,selfcal,8,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,72.63,78.38,3,3,3,3,wrong,球M,0.46,0.05,-1.99,0.961,1.259,0.037,0.881,0.41,mixed,1,1,1,0,球M,wrong,wrong,correct,球L,2.04,correct,球L,2.04,1.071,1.259,0.752,0.961,3.79
2026_08_16/s4,s4,v8,,selfcal,9,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,79.54,85.21,4,4,4,4,wrong,球L,0.57,0.11,-1.8,0.949,0.253,0.016,0.976,0.47,mixed,1,1,1,0,球L,wrong,wrong,correct,球R,2.45,correct,球R,2.45,0.661,0.629,0.826,0.949,3.79
2026_08_16/s4,s4,v8,,selfcal,10,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,miss,1,86.37,92.19,3,3,2,2,wrong,球R,1.72,1.37,-0.8,1.0,0.227,0.0,0.979,0.35,wrong_only,0,1,0,0,球R,wrong,wrong,wrong,球R,1.22,wrong,球R,0.7,,0.828,,1.0,3.81
2026_08_16/s4,s4,v8,,selfcal,11,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,93.35,99.29,3,3,3,3,wrong,球M,2.16,1.78,-0.48,0.556,1.062,0.202,0.826,0.39,mixed,1,1,1,0,球M,wrong,wrong,correct,球R,6.55,correct,球R,6.55,0.443,1.062,0.808,0.556,3.8
2026_08_16/s4,s4,v8,,selfcal,12,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,100.45,106.37,1,1,1,1,correct,球R,6.29,2.66,3.67,0.792,0.477,0.327,0.945,3.63,correct_only,1,0,0,0,,correct,correct,correct,球R,3.63,correct,球R,3.63,0.477,,0.792,,3.91
2026_08_16/s4,s4,v8,,selfcal,13,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,107.53,113.49,1,1,1,1,correct,球M,4.97,2.75,2.31,0.936,1.18,0.019,0.885,2.22,correct_only,1,0,0,0,,correct,correct,correct,球M,2.22,correct,球M,2.22,1.18,,0.936,,3.81
2026_08_16/s4,s4,v8,,selfcal,14,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,114.65,120.66,1,1,1,1,correct,球L,6.37,2.8,3.66,0.725,1.009,0.169,0.873,3.57,correct_only,1,0,0,0,,correct,correct,correct,球L,3.57,correct,球L,3.57,1.009,,0.725,,3.77
2026_08_16/s4,s4,v8,,selfcal,15,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,121.82,127.84,4,4,4,4,correct,球L,0.86,0.26,-1.86,0.581,0.684,0.164,0.893,0.6,correct_only,1,0,0,0,,correct,correct,correct,球L,5.74,correct,球L,5.74,0.822,,0.761,,3.77
2026_08_16/s6,s6,v8,,selfcal,1,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,21.14,26.87,2,2,2,2,correct,球L,3.99,0.52,1.56,0.669,0.683,0.283,0.927,3.47,correct_only,1,0,0,0,,correct,correct,correct,球L,4.51,correct,球L,4.51,1.124,,0.669,,4.43
2026_08_16/s6,s6,v8,,selfcal,2,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,28.03,33.77,5,5,5,4,correct,球M,2.89,1.81,0.45,0.745,0.971,0.256,0.919,1.08,correct_only,1,0,0,0,,correct,correct,correct,球M,3.63,correct,球M,3.63,0.971,,0.922,,4.53
2026_08_16/s6,s6,v8,,selfcal,3,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,34.93,40.68,2,2,1,1,correct,球R,4.42,1.71,1.97,0.708,0.398,0.239,0.97,2.71,correct_only,1,0,0,0,,correct,correct,correct,球R,5.85,correct,球R,2.71,0.398,,0.854,,4.58
2026_08_16/s6,s6,v8,,selfcal,4,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,41.84,47.61,3,3,3,3,correct,球R,1.51,0.97,-0.96,0.745,0.577,0.305,0.959,0.54,correct_only,1,0,0,0,,correct,correct,correct,球R,3.79,correct,球R,3.79,0.577,,0.745,,4.54
2026_08_16/s6,s6,v8,,selfcal,5,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,48.77,54.47,2,2,2,2,correct,球M,3.24,-0.77,0.84,0.747,1.301,0.272,0.891,4.01,correct_only,1,0,0,0,,correct,correct,correct,球M,6.61,correct,球M,6.61,1.301,,0.747,,4.46
2026_08_16/s6,s6,v8,,selfcal,6,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,55.63,61.33,2,2,2,2,correct,球R,4.56,0.23,2.16,0.526,0.432,0.431,0.957,4.33,mixed,1,1,0,1,球M,correct,correct,correct,球R,4.33,correct,球R,4.33,0.432,1.292,0.526,0.665,4.54
2026_08_16/s6,s6,v8,,selfcal,7,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,62.49,68.22,2,2,2,2,correct,球R,3.75,2.55,1.32,0.543,0.618,0.43,0.94,1.19,correct_only,1,0,0,0,,correct,correct,correct,球R,2.82,correct,球R,2.82,0.618,,0.629,,4.6
2026_08_16/s6,s6,v8,,selfcal,8,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,77.95,83.67,1,1,1,1,correct,球M,5.01,2.14,2.59,0.789,0.927,0.16,0.927,2.87,correct_only,1,0,0,0,,correct,correct,correct,球M,2.87,correct,球M,2.87,0.927,,0.789,,4.55
2026_08_16/s6,s6,v8,,selfcal,9,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,84.83,90.55,2,2,2,1,correct,球L,3.78,0.96,1.36,0.633,1.142,0.248,0.87,2.82,correct_only,1,0,0,0,,correct,correct,correct,球L,4.39,correct,球L,4.39,1.142,,0.633,,4.45
2026_08_16/s6,s6,v8,,selfcal,10,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,91.71,97.53,2,2,2,2,correct,球M,3.19,0.05,0.67,0.662,1.34,0.368,0.874,3.14,correct_only,1,0,0,0,,correct,correct,correct,球M,6.07,correct,球M,6.07,1.34,,0.662,,4.51
2026_08_16/s6,s6,v8,,selfcal,11,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,98.69,104.68,5,5,5,5,correct,球L,2.97,-0.06,0.28,0.639,1.278,0.344,0.856,3.03,mixed,1,1,1,1,球M,correct,correct,correct,球L,4.77,correct,球L,4.77,1.402,1.368,0.658,0.732,4.41
2026_08_16/s6,s6,v8,,selfcal,12,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,105.84,111.78,3,3,2,2,correct,球M,3.43,-0.31,0.79,0.692,1.58,0.365,0.858,3.74,correct_only,1,0,0,0,,correct,correct,correct,球M,5.04,correct,球M,5.04,1.58,0.662,0.692,0.403,4.55
2026_08_16/s6,s6,v8,,selfcal,13,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,112.94,118.93,5,5,5,5,wrong,球M,3.09,2.5,0.4,0.627,1.126,0.325,0.888,0.6,mixed,1,1,1,1,球M,wrong,wrong,correct,球L,2.22,correct,球L,2.22,1.389,1.608,0.592,0.713,4.48
2026_08_16/s6,s6,v8,,selfcal,14,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,120.09,126.05,4,4,4,2,correct,球R,4.22,2.21,1.56,0.493,0.733,0.638,0.922,2.0,mixed,1,1,1,1,球M,wrong,correct,correct,球R,2.27,correct,球R,2.27,1.057,1.674,0.493,0.733,4.53
2026_08_16/s6,s6,v8,,selfcal,15,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,127.21,133.23,2,2,2,2,correct,球L,4.71,2.97,1.99,0.605,1.568,0.302,0.813,1.73,correct_only,1,0,0,0,,correct,correct,correct,球L,2.0,correct,球L,2.0,1.568,,0.605,,4.39
2026_08_18/000,s7,v8,,selfcal,1,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,16.67,22.39,2,2,1,1,correct,球L,4.34,-0.53,1.92,0.838,0.881,0.159,0.828,4.87,correct_only,1,0,0,0,,correct,correct,correct,球L,5.31,correct,球L,4.87,0.881,,0.838,,3.24
2026_08_18/000,s7,v8,,selfcal,2,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,23.55,29.33,2,2,2,2,correct,球L,2.91,-0.5,0.43,0.916,0.746,0.058,0.867,3.41,correct_only,1,0,0,0,,correct,correct,correct,球L,6.66,correct,球L,6.66,0.832,,0.916,,3.01
2026_08_18/000,s7,v8,,selfcal,3,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,30.49,36.23,5,5,5,5,correct,球R,2.89,0.29,0.45,0.578,0.448,0.73,0.915,2.6,mixed,1,1,0,1,球M,correct,correct,correct,球R,2.6,correct,球R,2.6,0.448,0.931,0.578,0.714,3.29
2026_08_18/000,s7,v8,,selfcal,4,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,37.39,43.17,4,4,4,4,correct,球R,2.73,0.34,0.25,0.543,0.363,0.84,0.927,2.38,mixed,1,1,1,1,球M,correct,correct,correct,球R,2.65,correct,球R,2.65,0.363,0.772,0.637,0.675,3.37
2026_08_18/000,s7,v8,,selfcal,5,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,44.33,50.03,4,4,4,4,correct,球M,0.65,0.16,-1.75,0.652,0.808,0.42,0.819,0.49,correct_only,1,0,0,0,,correct,correct,correct,球M,4.12,correct,球M,4.12,0.808,,0.675,,3.01
2026_08_18/000,s7,v8,,selfcal,6,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,51.19,56.93,4,4,4,4,correct,球L,0.92,0.32,-1.52,0.735,1.287,0.214,0.714,0.6,correct_only,1,0,0,0,,correct,correct,correct,球L,4.98,correct,球L,4.98,1.287,,0.77,,3.02
2026_08_18/000,s7,v8,,selfcal,7,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,58.09,63.87,3,3,3,3,correct,球M,2.87,0.26,0.39,0.613,0.932,0.37,0.778,2.61,correct_only,1,0,0,0,,correct,correct,correct,球M,4.18,correct,球M,4.18,0.932,,0.629,,2.98
2026_08_18/000,s7,v8,,selfcal,8,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,73.07,78.77,9,9,9,9,wrong,球M,0.73,0.35,-1.67,0.648,0.818,0.523,0.816,0.38,wrong_only,0,1,0,0,球M,wrong,wrong,wrong,球M,4.33,wrong,球M,4.33,,0.974,,0.662,3.08
2026_08_18/000,s7,v8,,selfcal,9,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,79.93,85.61,2,2,2,1,correct,球R,2.94,0.34,0.56,0.469,0.697,0.895,0.837,2.6,mixed,1,1,0,1,球M,wrong,correct,correct,球R,2.6,correct,球R,2.6,0.697,0.482,0.469,0.536,3.26
2026_08_18/000,s7,v8,,selfcal,10,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,86.77,92.59,3,3,3,3,correct,球M,0.78,0.02,-1.74,0.639,0.863,0.368,0.803,0.76,correct_only,1,0,0,0,,correct,correct,correct,球M,5.47,correct,球M,5.47,0.919,,0.639,,2.99
2026_08_18/000,s7,v8,,selfcal,11,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,93.75,99.74,4,4,4,3,correct,球L,2.93,0.55,0.24,0.766,1.2,0.181,0.744,2.38,mixed,1,1,1,1,球M,correct,correct,correct,球L,4.98,correct,球L,4.98,1.348,0.761,0.766,0.484,3.02
2026_08_18/000,s7,v8,,selfcal,12,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,100.9,106.84,6,6,6,6,correct,球M,2.58,1.28,-0.06,0.618,0.924,0.356,0.782,1.3,correct_only,1,0,0,0,,correct,correct,correct,球M,4.72,correct,球M,4.72,0.992,,0.628,,3.08
2026_08_18/000,s7,v8,,selfcal,13,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,108.0,113.94,7,7,7,7,correct,球R,0.78,0.24,-1.86,0.679,0.768,0.473,0.876,0.54,mixed,1,1,1,1,球M,correct,correct,correct,球R,3.42,correct,球R,3.42,0.796,0.932,0.679,0.531,3.33
2026_08_18/000,s7,v8,,selfcal,14,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,115.1,121.11,4,4,4,4,correct,球M,1.17,0.3,-1.54,0.667,0.953,0.316,0.791,0.87,correct_only,1,0,0,0,,correct,correct,correct,球M,4.99,correct,球M,4.99,0.977,,0.667,,3.08
2026_08_18/000,s7,v8,,selfcal,15,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,122.27,128.28,2,2,2,2,correct,球L,2.28,0.06,-0.43,0.704,1.217,0.141,0.717,2.22,correct_only,1,0,0,0,,correct,correct,correct,球L,5.65,correct,球L,5.65,1.217,,0.704,,3.02
2026_08_20/000,c1,v9,,selfcal,1,球R,ball(3cm),2.17,1.0–2.5°,clear,0,0,schedule,1,hit,1,17.15,22.7,4,4,4,4,correct,球R,2.31,1.23,0.06,0.643,0.792,0.13,0.798,1.08,correct_only,1,0,0,0,,correct,correct,correct,球R,3.47,correct,球R,3.47,0.836,,0.662,,2.16
2026_08_20/000,c1,v9,,selfcal,2,香蕉,banana,0.41,<1.0°,clear,0,0,schedule,1,miss,1,23.86,29.44,3,3,1,0,wrong,球M,3.23,0.06,0.95,0.472,1.501,0.153,0.536,3.17,wrong_only,0,1,0,0,球M,none,wrong,wrong,球M,4.9,wrong,球M,3.17,,1.501,,0.472,2.25
2026_08_20/000,c1,v9,,selfcal,3,纸箱子,box,24.07,≥2.5°,clear,0,0,schedule,1,hit,1,30.6,36.4,3,3,3,3,correct,纸箱子,1.22,0.41,-1.28,1.0,0.718,0.0,0.292,0.81,correct_only,1,0,0,0,,correct,correct,correct,纸箱子,5.69,correct,纸箱子,5.69,0.718,,1.0,,3.06
2026_08_20/000,c1,v9,,selfcal,4,苹果粉,fruit(4-5cm),2.09,1.0–2.5°,clear,0,0,schedule,1,hit,1,37.56,43.35,3,3,3,3,correct,苹果粉,2.35,1.18,-0.14,0.819,0.901,0.253,0.686,1.16,mixed,1,1,0,1,球L,correct,correct,correct,苹果粉,3.49,correct,苹果粉,3.49,0.901,1.174,0.819,0.57,2.24
2026_08_20/000,c1,v9,,selfcal,5,白杯1,cup,1.84,1.0–2.5°,clear,0,0,schedule,1,miss,1,44.51,50.19,4,4,1,0,correct,白杯1,2.46,1.54,0.08,0.375,0.663,0.842,0.469,0.92,correct_only,1,0,0,0,,none,wrong,wrong,球R,2.55,correct,白杯1,0.92,0.663,0.863,0.375,0.313,2.3
2026_08_20/000,c1,v9,,selfcal,6,水瓶,bottle,0.41,<1.0°,clear,0,0,schedule,1,miss,1,51.35,56.95,3,3,1,1,wrong,球M,5.13,4.86,2.83,0.615,1.205,0.079,0.714,0.27,wrong_only,0,1,0,0,球M,wrong,wrong,wrong,球M,1.25,wrong,球M,0.27,,1.205,,0.615,2.3
2026_08_20/000,c1,v9,,selfcal,7,红杯,cup,1.84,1.0–2.5°,clear,0,0,schedule,1,miss,1,66.68,72.24,6,6,1,0,wrong,白杯2,2.5,2.06,0.24,0.442,1.032,0.793,0.423,0.43,wrong_only,0,1,0,0,白杯2,none,wrong,wrong,球R,3.27,wrong,白杯2,0.43,,1.382,,0.442,2.31
2026_08_20/000,c1,v9,,selfcal,8,苹果红,fruit(4-5cm),0.41,<1.0°,clear,0,0,schedule,1,miss,1,73.4,79.15,4,4,1,0,wrong,球L,3.36,2.66,0.91,0.432,1.279,0.533,0.515,0.7,wrong_only,0,1,0,0,球L,none,wrong,wrong,球L,5.25,wrong,球L,0.7,,1.279,,0.432,2.26
2026_08_20/000,c1,v9,,selfcal,9,球M,ball(3cm),1.83,1.0–2.5°,clear,0,0,schedule,1,hit,1,80.31,85.86,9,9,9,6,correct,球M,0.92,0.06,-1.33,0.699,0.483,0.153,0.887,0.87,mixed,1,1,1,1,球L,correct,correct,correct,球M,3.52,correct,球M,3.52,1.508,1.007,0.767,0.412,2.23
2026_08_20/000,c1,v9,,selfcal,10,橘子,fruit(4-5cm),0.41,<1.0°,clear,0,0,schedule,1,miss,1,87.02,92.63,1,1,1,0,wrong,苹果红,5.34,0.3,3.03,0.378,0.916,0.466,0.541,5.04,wrong_only,0,1,0,0,苹果红,none,wrong,wrong,苹果红,5.04,wrong,苹果红,5.04,,0.916,,0.378,2.35
2026_08_20/000,c1,v9,,selfcal,11,球L,ball(3cm),1.71,1.0–2.5°,clear,0,0,schedule,1,hit,1,93.79,99.63,5,5,4,3,correct,球L,2.76,1.95,0.22,0.506,1.036,0.309,0.701,0.81,mixed,1,1,0,1,球M,correct,correct,correct,球L,1.89,correct,球L,1.62,1.23,1.019,0.559,0.354,2.29
2026_08_20/000,c1,v9,,selfcal,12,白杯2,cup,2.03,1.0–2.5°,clear,0,0,schedule,1,hit,1,100.79,106.71,5,5,2,0,correct,白杯2,1.92,0.51,-0.7,0.498,1.076,0.477,0.467,1.41,correct_only,1,0,0,0,,none,wrong,correct,白杯2,2.55,correct,白杯2,2.55,1.076,1.302,0.498,0.302,2.31
2026_08_20/001,c2,v9,,selfcal,1,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,15.89,19.72,3,3,3,2,correct,球R,1.85,0.5,1.35,0.407,1.269,0.272,0.658,1.35,correct_only,1,0,0,0,,correct,correct,correct,球R,2.65,correct,球R,2.65,1.269,,0.611,,2.72
2026_08_20/001,c2,v9,,selfcal,2,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,22.79,25.76,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,2.17,none,,,1.098,,0.262,,3.19
2026_08_20/001,c2,v9,,selfcal,3,苹果红,fruit(4-5cm),0.13,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,selfcal,4,球L,ball(3cm),1.03,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,29.36,32.08,3,3,1,1,wrong,苹果粉,0.45,0.17,-0.05,0.619,0.54,0.835,0.857,0.27,wrong_only,0,1,0,0,苹果粉,wrong,wrong,correct,球L,1.68,wrong,苹果粉,0.27,1.344,0.54,0.354,0.619,3.13
2026_08_20/001,c2,v9,,selfcal,5,苹果粉,fruit(4-5cm),1.31,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,42.68,50.12,4,4,2,2,correct,苹果粉,2.51,0.5,2.01,0.683,1.08,0.608,0.769,2.01,correct_only,1,0,0,0,,correct,correct,correct,苹果粉,4.39,correct,苹果粉,4.39,1.08,0.958,0.683,0.281,3.22
2026_08_20/001,c2,v9,,selfcal,6,白杯1,cup,1.28,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,selfcal,7,球M,ball(3cm),0.89,<1.0°,clear,0,0,lcs_episode,0,hit,1,57.99,62.22,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,2.71,none,,,1.598,,0.339,,3.27
2026_08_20/001,c2,v9,,selfcal,8,白杯1,cup,1.28,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,selfcal,9,苹果粉,fruit(4-5cm),1.31,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,79.55,82.3,1,1,1,1,correct,苹果粉,2.45,0.5,1.95,0.636,0.626,0.824,0.857,1.95,correct_only,1,0,0,0,,correct,correct,correct,苹果粉,1.95,correct,苹果粉,1.95,0.626,,0.636,,3.3
2026_08_20/001,c2,v9,,selfcal,10,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,84.85,88.15,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,correct,球R,1.84,none,,,1.543,1.226,0.324,0.346,3.28
2026_08_20/001,c2,v9,,selfcal,11,球M,ball(3cm),0.89,<1.0°,clear,0,0,lcs_episode,0,hit,1,90.0,97.11,7,7,1,0,correct,球M,1.04,0.5,0.54,0.368,0.764,0.491,0.85,0.54,correct_only,1,0,0,0,,none,wrong,correct,球M,3.86,correct,球M,0.54,1.3,0.378,0.368,0.331,3.25
2026_08_20/001,c2,v9,,selfcal,12,白杯2,cup,,,clear,0,0,lcs_episode,0,miss,1,99.6,105.28,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球R,4.6,none,,,,1.228,,0.26,3.27
2026_08_20/001,c2,v9,,selfcal,13,白杯2,cup,,,clear,0,0,lcs_episode,0,miss,1,99.6,105.28,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球R,4.6,none,,,,1.228,,0.26,3.27
2026_08_20/001,c2,v9,,selfcal,14,球L,ball(3cm),1.03,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,115.9,120.49,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,2.44,none,,,1.487,,0.354,,3.23
2026_08_20/001,c2,v9,,selfcal,15,苹果红,fruit(4-5cm),0.13,<1.0°,clear,0,0,lcs_episode,0,miss,1,121.48,123.31,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,1.04,none,,,,1.188,,0.181,3.24
2026_08_20/002,c4,v9,beyond_occ,selfcal,1,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,selfcal,2,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,selfcal,3,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,selfcal,4,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,12.38,15.35,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,2.17,none,,,,1.182,,0.219,4.18
2026_08_20/002,c4,v9,beyond_occ,selfcal,5,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,12.38,15.35,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,2.17,none,,,,1.182,,0.219,4.18
2026_08_20/002,c4,v9,beyond_occ,selfcal,6,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,14.6,23.06,5,5,1,0,correct,球L,0.93,0.5,0.43,0.363,0.457,0.42,0.934,0.43,correct_only,1,0,0,0,,none,correct,correct,球L,7.37,correct,球L,0.43,0.98,,0.363,,4.2
2026_08_20/002,c4,v9,beyond_occ,selfcal,7,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,selfcal,8,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,24.43,28.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,3.47,none,,,1.315,,0.221,,4.26
2026_08_20/002,c4,v9,beyond_occ,selfcal,9,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,24.43,28.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,3.47,none,,,1.315,,0.221,,4.26
2026_08_20/002,c4,v9,beyond_occ,selfcal,10,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,27.95,29.83,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,1.08,none,,,,0.563,,0.231,4.26
2026_08_20/002,c4,v9,beyond_occ,selfcal,11,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,29.09,64.63,11,11,1,0,wrong,苹果粉,27.01,25.82,26.51,0.372,0.889,0.855,0.783,1.19,wrong_only,0,1,0,0,苹果粉,none,correct,correct,球L,31.55,wrong,苹果粉,1.19,1.248,0.889,0.282,0.372,4.29
2026_08_20/002,c4,v9,beyond_occ,selfcal,12,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,99.06,102.51,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,2.65,none,,,,0.799,,0.197,4.35
2026_08_20/002,c4,v9,beyond_occ,selfcal,13,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,106.98,109.52,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,1.74,none,,,1.052,,0.211,,4.33
2026_08_20/002,c4,v9,beyond_occ,selfcal,14,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,selfcal,15,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,125.11,126.94,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,1.03,none,,,0.587,,0.255,,4.22
2026_08_20/003,c4,v9,beyond_occ,selfcal,1,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,5.35,8.33,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,1.9,none,,,0.697,,0.272,,4.27
2026_08_20/003,c4,v9,beyond_occ,selfcal,2,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
